Frequency (GHz), Wave Refl (dB), Wave Refl (rad), Wave Trans (dB), Wave Trans (rad)
3.622266276965405929e+00,-1.095099463945206297e+00,3.126941518626507488e+00,-2.806917600132400992e+01,2.123028326613889405e+00
3.631899963872228465e+00,-1.095392265310875191e+00,3.126982353847656437e+00,-2.807885477820182274e+01,2.122062721720649137e+00
3.641533650779051889e+00,-1.095683804757546786e+00,3.127023156986757702e+00,-2.808847742254961588e+01,2.121099390534034956e+00
3.651167337685874426e+00,-1.095973818437962821e+00,3.127063957509558456e+00,-2.809803723700890998e+01,2.120137769640249470e+00
3.660801024592697406e+00,-1.096261950554213493e+00,3.127104763357550610e+00,-2.810753100449026931e+01,2.119176957489119939e+00
3.670434711499520386e+00,-1.096547866568466256e+00,3.127145558732475017e+00,-2.811695999957413150e+01,2.118215977430664143e+00
3.680068398406343366e+00,-1.096831358858326499e+00,3.127186309115352891e+00,-2.812632964123585566e+01,2.117254061533134557e+00
3.689702085313166346e+00,-1.097112412793613156e+00,3.127226971927917543e+00,-2.813564790120245718e+01,2.116290869624530835e+00
3.699335772219988883e+00,-1.097391213531069276e+00,3.127267509545322177e+00,-2.814492295590440207e+01,2.115326578116413447e+00
3.708969459126811863e+00,-1.097668092013195151e+00,3.127307900685395214e+00,-2.815416079399587090e+01,2.114361812831873522e+00
3.718603146033634843e+00,-1.097943427137692662e+00,3.127348146729629796e+00,-2.816336349953313700e+01,2.113397447178052779e+00
3.728236832940457823e+00,-1.098217534220957470e+00,3.127388271102412798e+00,-2.817252872240198514e+01,2.112434327348378549e+00
3.737870519847280359e+00,-1.098490573764492773e+00,3.127428311960817719e+00,-2.818165048682737961e+01,2.111473007739695262e+00
3.747504206754103784e+00,-1.098762508054202280e+00,3.127468310476942737e+00,-2.819072108529633525e+01,2.110513576107584832e+00
3.757137893660926320e+00,-1.099033118340727144e+00,3.127508298312689394e+00,-2.819973348049703787e+01,2.109555620437173484e+00
3.766771580567749300e+00,-1.099302076830684927e+00,3.127548288099389673e+00,-2.820868348900046030e+01,2.108598346513761435e+00
3.776405267474572280e+00,-1.099569051121156216e+00,3.127588269787272779e+00,-2.821757109105147521e+01,2.107640809766836654e+00
3.786038954381394817e+00,-1.099833809056667056e+00,3.127628213920722544e+00,-2.822640047835896482e+01,2.106682190817285250e+00
3.795672641288218241e+00,-1.100096292148527999e+00,3.127668080781826010e+00,-2.823517883433332543e+01,2.105722031493055368e+00
3.805306328195040777e+00,-1.100356635533294991e+00,3.127707832571481550e+00,-2.824391422277704322e+01,2.104760360563544985e+00
3.814940015101863757e+00,-1.100615128885829019e+00,3.127747444899946494e+00,-2.825261322665869912e+01,2.103797672136017205e+00
3.824573702008686737e+00,-1.100872130690331963e+00,3.127786914101835070e+00,-2.826127904919710332e+01,2.102834764254608135e+00
3.834207388915509718e+00,-1.101127962332135279e+00,3.127826258190208986e+00,-2.826991064531931031e+01,2.101872487243357401e+00
3.843841075822332254e+00,-1.101382814368218721e+00,3.127865511216334937e+00,-2.827850313762134959e+01,2.100911478133006938e+00
3.853474762729155234e+00,-1.101636693347475493e+00,3.127904712807171084e+00,-2.828704938283938475e+01,2.099951961167663583e+00
3.863108449635978214e+00,-1.101889424981424392e+00,3.127943896102043375e+00,-2.829554220966113576e+01,2.098993673965307227e+00
3.872742136542800750e+00,-1.102140712206886031e+00,3.127983077767962694e+00,-2.830397664993235551e+01,2.098035940701313606e+00
3.882375823449624175e+00,-1.102390230017277872e+00,3.128022253109214557e+00,-2.831235149181189215e+01,2.097077869297441666e+00
3.892009510356446711e+00,-1.102637727926453426e+00,3.128061397712683434e+00,-2.832066969199438944e+01,2.096118612427511074e+00
3.901643197263269691e+00,-1.102883108863934591e+00,3.128100475072045139e+00,-2.832893753068470488e+01,2.095157613346038783e+00
3.911276884170092671e+00,-1.103126460732287040e+00,3.128139447822152253e+00,-2.833716277226036340e+01,2.094194762654235653e+00
3.920910571076915208e+00,-1.103368031447113040e+00,3.128178289138515922e+00,-2.834535239201321843e+01,2.093230419435575307e+00
3.930544257983738632e+00,-1.103608155532025847e+00,3.128216990836368172e+00,-2.835351055603547721e+01,2.092265291333047283e+00
3.940177944890561168e+00,-1.103847154992068980e+00,3.128255565736515198e+00,-2.836163746036710265e+01,2.091300210618484812e+00
3.949811631797384148e+00,-1.104085244809193345e+00,3.128294043628137899e+00,-2.836972937285128538e+01,2.090335874337410971e+00
3.959445318704207128e+00,-1.104322471739404454e+00,3.128332462110099410e+00,-2.837777985702336636e+01,2.089372626957493484e+00
3.969079005611030109e+00,-1.104558704727014229e+00,3.128370855137591278e+00,-2.838578180190163636e+01,2.088410350640101498e+00
3.978712692517852645e+00,-1.104793679411109952e+00,3.128409242774158994e+00,-2.839372964153188761e+01,2.087448495446395658e+00
3.988346379424676069e+00,-1.105027082741317335e+00,3.128447625253232722e+00,-2.840162109502863075e+01,2.086486239467735704e+00
3.997980066331498605e+00,-1.105258651649834389e+00,3.128485983117475833e+00,-2.840945790652426695e+01,2.085522729827971045e+00
4.007613753238321586e+00,-1.105488255674752729e+00,3.128524283342466461e+00,-2.841724536890368569e+01,2.084557331480337172e+00
4.017247440145144566e+00,-1.105715938559305389e+00,3.128562489533435631e+00,-2.842499078276562585e+01,2.083589808859196868e+00
4.026881127051967546e+00,-1.105941906527832863e+00,3.128600573062029877e+00,-2.843270132154916041e+01,2.082620386161843307e+00
4.036514813958790526e+00,-1.106166467246637586e+00,3.128638521750547685e+00,-2.844038194929627394e+01,2.081649668931473407e+00
4.046148500865612618e+00,-1.106389938431471043e+00,3.128676343484691813e+00,-2.844803401729286207e+01,2.080678451465803658e+00
4.055782187772436487e+00,-1.106612554130252724e+00,3.128714063698872838e+00,-2.845565495735977635e+01,2.079707468761115674e+00
4.065415874679258579e+00,-1.106834397184123908e+00,3.128751717549014266e+00,-2.846323915687453621e+01,2.078737167997199542e+00
4.075049561586081559e+00,-1.107055378178437577e+00,3.128789339195587438e+00,-2.847077974452784233e+01,2.077767568200419301e+00
4.084683248492904539e+00,-1.107275266899583777e+00,3.128826951477905016e+00,-2.847827074352833421e+01,2.076798249750403169e+00
4.094316935399727519e+00,-1.107493766306615779e+00,3.128864559114864274e+00,-2.848570894182972779e+01,2.075828476056121197e+00
4.103950622306550500e+00,-1.107710606187262137e+00,3.128902147469957207e+00,-2.849309491823930429e+01,2.074857409928986929e+00
4.113584309213373480e+00,-1.107925627871263918e+00,3.128939687210598564e+00,-2.850043292094990477e+01,2.073884358910358827e+00
4.123217996120196460e+00,-1.108138834324530864e+00,3.128977143397703387e+00,-2.850772964248017516e+01,2.072908975516323249e+00
4.132851683027019440e+00,-1.108350390677657726e+00,3.129014486206725287e+00,-2.851499226695259637e+01,2.071931352417082817e+00
4.142485369933841532e+00,-1.108560575428275907e+00,3.129051700008148362e+00,-2.852222638219092943e+01,2.070951984588374817e+00
4.152119056840664513e+00,-1.108769697547464572e+00,3.129088788060393700e+00,-2.852943438588327751e+01,2.069971610691716091e+00
4.161752743747487493e+00,-1.108978004961366892e+00,3.129125771423810320e+00,-2.853661486225257704e+01,2.068990982199225392e+00
4.171386430654310473e+00,-1.109185612296845092e+00,3.129162682472074852e+00,-2.854376311058738480e+01,2.068010630202729239e+00
4.181020117561133453e+00,-1.109392469701561357e+00,3.129199555016466405e+00,-2.855087265927291895e+01,2.067030700097023832e+00
4.190653804467956434e+00,-1.109598381890522178e+00,3.129236414071994155e+00,-2.855793730347317094e+01,2.066050903464121458e+00
4.200287491374779414e+00,-1.109803071231346250e+00,3.129273268379164641e+00,-2.856495304988020933e+01,2.065070600909164167e+00
4.209921178281601506e+00,-1.110006265343224330e+00,3.129310107932948171e+00,-2.857191938370984019e+01,2.064088990097284526e+00
4.219554865188425374e+00,-1.110207782386926079e+00,3.129346907230694974e+00,-2.857883948076716862e+01,2.063105341728759257e+00
4.229188552095247466e+00,-1.110407588135709389e+00,3.129383633206721083e+00,-2.858571930736683697e+01,2.062119212113780353e+00
4.238822239002071335e+00,-1.110605807698157976e+00,3.129420255404696150e+00,-2.859256588608110405e+01,2.061130568503918958e+00
4.248455925908893427e+00,-1.110802688683258044e+00,3.129456755277826741e+00,-2.859938525462163028e+01,2.060139790008367111e+00
4.258089612815716407e+00,-1.110998527383993073e+00,3.129493131796211358e+00,-2.860618073412721429e+01,2.059147544608229019e+00
4.267723299722539387e+00,-1.111193580708276452e+00,3.129529401685254619e+00,-2.861295202606578414e+01,2.058154580063944916e+00
4.277356986629362368e+00,-1.111387990742495280e+00,3.129565594264188011e+00,-2.861969540434070680e+01,2.057161492179230944e+00
4.286990673536185348e+00,-1.111581744784946535e+00,3.129601742495526917e+00,-2.862640493800308050e+01,2.056168540301230419e+00
4.296624360443008328e+00,-1.111774682727713737e+00,3.129637872995792769e+00,-2.863307437026140434e+01,2.055175565294548257e+00
4.306258047349830420e+00,-1.111966549179948416e+00,3.129673998052497019e+00,-2.863969908423439392e+01,2.054182034054421013e+00
4.315891734256653400e+00,-1.112157074143840463e+00,3.129710112059158167e+00,-2.864627756319590546e+01,2.053187196392243230e+00
4.325525421163477269e+00,-1.112346057497354490e+00,3.129746193418603717e+00,-2.865281190879376538e+01,2.052190306382384755e+00
4.335159108070300249e+00,-1.112533431568551778e+00,3.129782211294338534e+00,-2.865930726698497821e+01,2.051190841141408150e+00
4.344792794977122341e+00,-1.112719282942042476e+00,3.129818135120536748e+00,-2.866577034121042900e+01,2.050188651194685185e+00
4.354426481883945321e+00,-1.112903827175046212e+00,3.129853943958282425e+00,-2.867220744600150795e+01,2.049183997589733686e+00
4.364060168790768302e+00,-1.113087344465662820e+00,3.129889632854400361e+00,-2.867862268970389650e+01,2.048177465285529575e+00
4.373693855697590394e+00,-1.113270096126996789e+00,3.129925214291910507e+00,-2.868501683245929357e+01,2.047169779647056043e+00
4.383327542604414262e+00,-1.113452247408193818e+00,3.129960714327805427e+00,-2.869138715900382053e+01,2.046161581863929158e+00
4.392961229511237242e+00,-1.113633820082293946e+00,3.129996164632154354e+00,-2.869772839841678547e+01,2.045153231129598570e+00
4.402594916418060222e+00,-1.113814688996186852e+00,3.130031592879659819e+00,-2.870403440773279158e+01,2.044144692957688747e+00
4.412228603324882314e+00,-1.113994623305827103e+00,3.130067014427494687e+00,-2.871030010812809863e+01,2.043135546739192066e+00
4.421862290231705295e+00,-1.114173359527989682e+00,3.130102427800472764e+00,-2.871652308935977516e+01,2.042125109560418039e+00
4.431495977138529163e+00,-1.114350683960918298e+00,3.130137815328320805e+00,-2.872270440141566539e+01,2.041112638319782846e+00
4.441129664045351255e+00,-1.114526499342537447e+00,3.130173148703421671e+00,-2.872884829986942634e+01,2.040097548830659857e+00
4.450763350952174235e+00,-1.114700855592084316e+00,3.130208397732916037e+00,-2.873496102784615402e+01,2.039079585847780152e+00
4.460397037858997216e+00,-1.114873935549613559e+00,3.130243539600416458e+00,-2.874104900704707433e+01,2.038058893127827176e+00
4.470030724765820196e+00,-1.115046000377935220e+00,3.130278565817168346e+00,-2.874711698590292741e+01,2.037035963036380792e+00
4.479664411672642288e+00,-1.115217311523385879e+00,3.130313484765648191e+00,-2.875316670248659889e+01,2.036011481591404326e+00
4.489298098579466156e+00,-1.115388053137032154e+00,3.130348319094022891e+00,-2.875919646153000997e+01,2.034986116203052919e+00
4.498931785486289137e+00,-1.115558278544851012e+00,3.130383098791021723e+00,-2.876520174744624114e+01,2.033960310329627763e+00
4.508565472393111229e+00,-1.115727896872412916e+00,3.130417852078304364e+00,-2.877117668280327933e+01,2.032934146810987830e+00
4.518199159299934209e+00,-1.115896703603167506e+00,3.130452596905672014e+00,-2.877711588837222934e+01,2.031907320616745949e+00
4.527832846206757189e+00,-1.116064445462880750e+00,3.130487335631200185e+00,-2.878301618253766847e+01,2.030879228582687546e+00
4.537466533113581058e+00,-1.116230899652907560e+00,3.130522054481398087e+00,-2.878887760940617824e+01,2.029849148448841678e+00
4.547100220020403150e+00,-1.116395943233925214e+00,3.130556727921539384e+00,-2.879470348996782292e+01,2.028816452784492963e+00
4.556733906927226130e+00,-1.116559591629016301e+00,3.130591326572184752e+00,-2.880049948657095626e+01,2.027780793195022024e+00
4.566367593834049110e+00,-1.116721994754811931e+00,3.130625826239160858e+00,-2.880627196809275858e+01,2.026742199530091160e+00
4.576001280740871202e+00,-1.116883392256540652e+00,3.130660215302828675e+00,-2.881202617200789717e+01,2.025701064726923128e+00
4.585634967647694182e+00,-1.117044041749480021e+00,3.130694498230853107e+00,-2.881776471774500337e+01,2.024658020519228607e+00
4.595268654554518051e+00,-1.117204142080757023e+00,3.130728694173304127e+00,-2.882348691672534713e+01,2.023613742054556131e+00
4.604902341461341031e+00,-1.117363774985527192e+00,3.130762831101768118e+00,-2.882918908214336540e+01,2.022568740632696205e+00
4.614536028368163123e+00,-1.117522882754106384e+00,3.130796937306092431e+00,-2.883486573955389787e+01,2.021523207011836298e+00
4.624169715274986103e+00,-1.117681288452251342e+00,3.130831032853328644e+00,-2.884051136881248922e+01,2.020476952159456996e+00
4.633803402181809084e+00,-1.117838752249653345e+00,3.130865123606871858e+00,-2.884612215005063263e+01,2.019429462736381353e+00
4.643437089088632064e+00,-1.117995046475010801e+00,3.130899199607168448e+00,-2.885169718806624672e+01,2.018380053970218579e+00
4.653070775995455044e+00,-1.118150026440401179e+00,3.130933238276439212e+00,-2.885723884944617268e+01,2.017328073350478590e+00
4.662704462902278024e+00,-1.118303675522407614e+00,3.130967211439522835e+00,-2.886275211592021606e+01,2.016273093536225858e+00
4.672338149809101004e+00,-1.118456110964618944e+00,3.131001093999194573e+00,-2.886824315418260056e+01,2.015215036463686271e+00
4.681971836715923097e+00,-1.118607548905261817e+00,3.131034871615921755e+00,-2.887371753715127554e+01,2.014154191685634032e+00
4.691605523622746077e+00,-1.118758239545597499e+00,3.131068545062907660e+00,-2.887917865404461182e+01,2.013091124024228407e+00
4.701239210529569945e+00,-1.118908392382105488e+00,3.131102129954337787e+00,-2.888462678673320028e+01,2.012026498959065712e+00
4.710872897436392925e+00,-1.119058114312329266e+00,3.131135651960860855e+00,-2.889005912660189068e+01,2.010960878765066351e+00
4.720506584343215017e+00,-1.119207379354165921e+00,3.131169138998143975e+00,-2.889547072160994290e+01,2.009894550918375433e+00
4.730140271250037998e+00,-1.119356038976489165e+00,3.131202612784969475e+00,-2.890085606337769875e+01,2.008827440238741158e+00
4.739773958156860978e+00,-1.119503869625897208e+00,3.131236082342977678e+00,-2.890621083308498740e+01,2.007759130756169075e+00
4.749407645063683070e+00,-1.119650642743666102e+00,3.131269541402333267e+00,-2.891153327975271026e+01,2.006688990122422300e+00
4.759041331970506938e+00,-1.119796195824466434e+00,3.131302970476400382e+00,-2.891682481797954196e+01,2.005616358555600609e+00
4.768675018877329919e+00,-1.119940482894335565e+00,3.131336342943221052e+00,-2.892208966944509285e+01,2.004540745082460163e+00
4.778308705784152899e+00,-1.120083589189539763e+00,3.131369633257233609e+00,-2.892733366135710327e+01,2.003461971959669352e+00
4.787942392690974991e+00,-1.120225705808129302e+00,3.131402824779102811e+00,-2.893256254820122564e+01,2.002380224084536309e+00
4.797576079597797971e+00,-1.120367072309717216e+00,3.131435914844322710e+00,-2.893778036459529091e+01,2.001295989047474855e+00
4.807209766504621840e+00,-1.120507904936260513e+00,3.131468915546887999e+00,-2.894298830484171248e+01,2.000209906472635968e+00
4.816843453411443932e+00,-1.120648332384062362e+00,3.131501850027758049e+00,-2.894818446351220587e+01,1.999122572487418648e+00
4.826477140318266912e+00,-1.120788358616553682e+00,3.131534745426653998e+00,-2.895336451046872739e+01,1.998034358412274614e+00
4.836110827225089892e+00,-1.120927863854190409e+00,3.131567624663111005e+00,-2.895852309214041753e+01,1.996945298164517713e+00
4.845744514131912872e+00,-1.121066643191861445e+00,3.131600499554745731e+00,-2.896365553341454202e+01,1.995855077901834473e+00
4.855378201038734964e+00,-1.121204470851589363e+00,3.131633367357603781e+00,-2.896875932624645245e+01,1.994763130482409608e+00
4.865011887945558833e+00,-1.121341170357593731e+00,3.131666211758953100e+00,-2.897383495797979691e+01,1.993668805751558359e+00
