Frequency (GHz), Wave Refl (dB), Wave Refl (rad), Wave Trans (dB), Wave Trans (rad)
3.583731529338114452e+00,-2.828948528602004409e+00,2.249030860497688078e+00,-2.850674799456648856e+01,-2.347625675277529300e+00
3.593365216244937432e+00,-2.841793790663665220e+00,2.246078406351237788e+00,-2.845247384634651411e+01,-2.346372403319761268e+00
3.602998903151759968e+00,-2.854731324321515995e+00,2.243119864459235835e+00,-2.839806140036182569e+01,-2.345141804996414336e+00
3.612632590058583393e+00,-2.867762210038466542e+00,2.240155209479715914e+00,-2.834350702199149197e+01,-2.343933347927712241e+00
3.622266276965405929e+00,-2.880887574546982854e+00,2.237184429954746534e+00,-2.828880494567980719e+01,-2.342746848193185460e+00
3.631899963872228465e+00,-2.894108523779572728e+00,2.234207528489329242e+00,-2.823394919344395149e+01,-2.341582542933538846e+00
3.641533650779051889e+00,-2.907426085411135563e+00,2.231224517834495824e+00,-2.817893551522348972e+01,-2.340441036075676440e+00
3.651167337685874426e+00,-2.920841178255453308e+00,2.228235414089439814e+00,-2.812376277251178180e+01,-2.339323136190148311e+00
3.660801024592697406e+00,-2.934354617542870969e+00,2.225240229094712419e+00,-2.806843336554648971e+01,-2.338229637205503586e+00
3.670434711499520386e+00,-2.947967154240998422e+00,2.222238964315702336e+00,-2.801295259830586559e+01,-2.337161108591811587e+00
3.680068398406343366e+00,-2.961679536353125641e+00,2.219231608049378579e+00,-2.795732719442442615e+01,-2.336117757301696685e+00
3.689702085313166346e+00,-2.975492573611340674e+00,2.216218136773435710e+00,-2.790156342525424904e+01,-2.335099400969301797e+00
3.699335772219988883e+00,-2.989407186103311798e+00,2.213198520204535669e+00,-2.784566541632915460e+01,-2.334105557833903166e+00
3.708969459126811863e+00,-3.003424422354428636e+00,2.210172728519962160e+00,-2.778963413248333580e+01,-2.333135623975270079e+00
3.718603146033634843e+00,-3.017545441686118046e+00,2.207140739558038245e+00,-2.773346732847768692e+01,-2.332189083125051798e+00
3.728236832940457823e+00,-3.031771466457244379e+00,2.204102543835690042e+00,-2.767716045811120651e+01,-2.331265685863265880e+00
3.737870519847280359e+00,-3.046103718813592209e+00,2.201058145894558393e+00,-2.762070824968699156e+01,-2.330365545547870010e+00
3.747504206754103784e+00,-3.060543361121196959e+00,2.198007561602755455e+00,-2.756410646395377384e+01,-2.329489124293246061e+00
3.757137893660926320e+00,-3.075091458009196366e+00,2.194950812258854356e+00,-2.750735330720367244e+01,-2.328637115639873301e+00
3.766771580567749300e+00,-3.089748971314847825e+00,2.191887917300483934e+00,-2.745045008670901865e+01,-2.327810261160115690e+00
3.776405267474572280e+00,-3.104516789243665809e+00,2.188818887826550874e+00,-2.739340093052076597e+01,-2.327009157071833201e+00
3.786038954381394817e+00,-3.119395780756097913e+00,2.185743722881392959e+00,-2.733621167618103343e+01,-2.326234108638001175e+00
3.795672641288218241e+00,-3.134386858669043097e+00,2.182662409604403830e+00,-2.727888827787967330e+01,-2.325485074596655544e+00
3.805306328195040777e+00,-3.149491032457747419e+00,2.179574927178141941e+00,-2.722143521691718249e+01,-2.324761716113701748e+00
3.814940015101863757e+00,-3.164709434977477365e+00,2.176481253365961877e+00,-2.716385438829152932e+01,-2.324063533325845476e+00
3.824573702008686737e+00,-3.180043315280948857e+00,2.173381371659991679e+00,-2.710614478383293857e+01,-2.323390046875694281e+00
3.834207388915509718e+00,-3.195493999960587583e+00,2.170275276890736738e+00,-2.704830304814721842e+01,-2.322740969431082991e+00
3.843841075822332254e+00,-3.211062834895272999e+00,2.167162977627467679e+00,-2.699032472237333735e+01,-2.322116316406892977e+00
3.853474762729155234e+00,-3.226751125092594652e+00,2.164044494675571251e+00,-2.693220579043207863e+01,-2.321516424333695205e+00
3.863108449635978214e+00,-3.242560090768606074e+00,2.160919856155892660e+00,-2.687394406119540591e+01,-2.320941873491052299e+00
3.872742136542800750e+00,-3.258490852799020843e+00,2.157789090675968247e+00,-2.681553997932599032e+01,-2.320393339967887769e+00
3.882375823449624175e+00,-3.274544451752570140e+00,2.154652220666828377e+00,-2.675699663663833405e+01,-2.319871422730087840e+00
3.892009510356446711e+00,-3.290721894588354068e+00,2.151509257895394711e+00,-2.669831899873838310e+01,-2.319376497674100701e+00
3.901643197263269691e+00,-3.307024214818705676e+00,2.148360202494887350e+00,-2.663951259468218424e+01,-2.318908641439101359e+00
3.911276884170092671e+00,-3.323452527983042248e+00,2.145205045788787679e+00,-2.658058207137021611e+01,-2.318467646036588725e+00
3.920910571076915208e+00,-3.340008065808165227e+00,2.142043776041339775e+00,-2.652153004540762282e+01,-2.318053117883001946e+00
3.930544257983738632e+00,-3.356692178949147731e+00,2.138876385393205126e+00,-2.646235658687071890e+01,-2.317664629888031236e+00
3.940177944890561168e+00,-3.373506307719656316e+00,2.135702875895915120e+00,-2.640305947404750953e+01,-2.317301880205521414e+00
3.949811631797384148e+00,-3.390451929851388435e+00,2.132523262843381673e+00,-2.634363512603251678e+01,-2.316964810332239999e+00
3.959445318704207128e+00,-3.407530501172780113e+00,2.129337574423272095e+00,-2.628407992082739497e+01,-2.316653648390537334e+00
3.969079005611030109e+00,-3.424743407125459438e+00,2.126145847824182589e+00,-2.622439149872214159e+01,-2.316368866429067808e+00
3.978712692517852645e+00,-3.442091939665302025e+00,2.122948122999669174e+00,-2.616456966417810648e+01,-2.316111066369352045e+00
3.988346379424676069e+00,-3.459577306369876482e+00,2.119744435987565012e+00,-2.610461662747539435e+01,-2.315880830089947384e+00
3.997980066331498605e+00,-3.477200668846962550e+00,2.116534813805132309e+00,-2.604453652939181652e+01,-2.315678578985391312e+00
4.007613753238321586e+00,-3.494963198744969191e+00,2.113319272454575071e+00,-2.598433440642658709e+01,-2.315504484488568604e+00
4.017247440145144566e+00,-3.512866134443787480e+00,2.110097818628931421e+00,-2.592401491661989965e+01,-2.315358454960978474e+00
4.026881127051967546e+00,-3.530910821401614275e+00,2.106870454592304931e+00,-2.586358120976126429e+01,-2.315240201098139661e+00
4.036514813958790526e+00,-3.549098724149297723e+00,2.103637184757145118e+00,-2.580303427410872175e+01,-2.315149358640995914e+00
4.046148500865612618e+00,-3.567431406519922632e+00,2.100398021979918539e+00,-2.574237294269940080e+01,-2.315085630662658378e+00
4.055782187772436487e+00,-3.585910486272924746e+00,2.097152991693002733e+00,-2.568159454240788975e+01,-2.315048906754611835e+00
4.065415874679258579e+00,-3.604537577934933790e+00,2.093902132652351700e+00,-2.562069597857471592e+01,-2.315039324265543819e+00
4.075049561586081559e+00,-3.623314241142911563e+00,2.090645494105364044e+00,-2.555967492350763948e+01,-2.315057254734045333e+00
4.084683248492904539e+00,-3.642241950021562591e+00,2.087383130261051711e+00,-2.549853075388871204e+01,-2.315103221236518127e+00
4.094316935399727519e+00,-3.661322092714173415e+00,2.084115093750979586e+00,-2.543726496470819143e+01,-2.315177772740202311e+00
4.103950622306550500e+00,-3.680556001068423733e+00,2.080841430063665065e+00,-2.537588094888091916e+01,-2.315281353713199319e+00
4.113584309213373480e+00,-3.699945001411153456e+00,2.077562174631658820e+00,-2.531438322243175776e+01,-2.315414207775714051e+00
4.123217996120196460e+00,-3.719490471054937686e+00,2.074277353443987781e+00,-2.525277633777610475e+01,-2.315576343188847197e+00
4.132851683027019440e+00,-3.739193883538182828e+00,2.070986986992182199e+00,-2.519106381455561561e+01,-2.315767568997582071e+00
4.142485369933841532e+00,-3.759056829078710305e+00,2.067691096357067604e+00,-2.512924740470143092e+01,-2.315987589490303478e+00
4.152119056840664513e+00,-3.779081004243983521e+00,2.064389709606455625e+00,-2.506732690201984326e+01,-2.316236127631693620e+00
4.161752743747487493e+00,-3.799268174127130582e+00,2.061082866590194129e+00,-2.500530054035179006e+01,-2.316513040211592322e+00
4.171386430654310473e+00,-3.819620118566109390e+00,2.057770620711078191e+00,-2.494316584889669031e+01,-2.316818390762263036e+00
4.181020117561133453e+00,-3.840138578680974746e+00,2.054453037166839025e+00,-2.488092070080553952e+01,-2.317152459590026581e+00
4.190653804467956434e+00,-3.860825219824495669e+00,2.051130188222167305e+00,-2.481856423990154781e+01,-2.317515689377020127e+00
4.200287491374779414e+00,-3.881681622025858314e+00,2.047802146960061798e+00,-2.475609741371039263e+01,-2.317908583939230827e+00
4.209921178281601506e+00,-3.902709300685585525e+00,2.044468981411949215e+00,-2.469352296387871704e+01,-2.318331591207168696e+00
4.219554865188425374e+00,-3.923909751171432259e+00,2.041130750843167085e+00,-2.463084488927483662e+01,-2.318785005458484427e+00
4.229188552095247466e+00,-3.945284503809348919e+00,2.037787505314034853e+00,-2.456806755296261002e+01,-2.319268917321777757e+00
4.238822239002071335e+00,-3.966835172702483980e+00,2.034439288646990640e+00,-2.450519470580035630e+01,-2.319783225260896309e+00
4.248455925908893427e+00,-3.988563483743450711e+00,2.031086143905979302e+00,-2.444222871781809303e+01,-2.320327703721884571e+00
4.258089612815716407e+00,-4.010471273506974299e+00,2.027728119743492208e+00,-2.437917024027325041e+01,-2.320902106455582370e+00
4.267723299722539387e+00,-4.032560459500762029e+00,2.024365275717673995e+00,-2.431601838862325948e+01,-2.321506273608993087e+00
4.277356986629362368e+00,-4.054832990858817432e+00,2.020997685000389676e+00,-2.425277138035517055e+01,-2.322140210785840431e+00
4.286990673536185348e+00,-4.077290794398715335e+00,2.017625433688774450e+00,-2.418942742847814742e+01,-2.322804117305422356e+00
4.296624360443008328e+00,-4.099935732290443724e+00,2.014248616957546645e+00,-2.412598562037468497e+01,-2.323498356449687829e+00
4.306258047349830420e+00,-4.122769584022034195e+00,2.010867333238230081e+00,-2.406244652224060587e+01,-2.324223377825936687e+00
4.315891734256653400e+00,-4.145794057988133829e+00,2.007481678199747321e+00,-2.399881233653238866e+01,-2.324979615913902897e+00
4.325525421163477269e+00,-4.169010829099224047e+00,2.004091740357320184e+00,-2.393508657611043944e+01,-2.325767395361586498e+00
4.335159108070300249e+00,-4.192421591001417980e+00,2.000697599639893909e+00,-2.387127336263798583e+01,-2.326586870892637826e+00
4.344792794977122341e+00,-4.216028107150216364e+00,1.997299329351873043e+00,-2.380737656549700887e+01,-2.327438018802893360e+00
4.354426481883945321e+00,-4.239832245387593623e+00,1.993897000943277042e+00,-2.374339903966554743e+01,-2.328320681368229117e+00
4.364060168790768302e+00,-4.263835985689287789e+00,1.990490690160877207e+00,-2.367934218574855976e+01,-2.329234649804233115e+00
4.373693855697590394e+00,-4.288041398851902386e+00,1.987080482743685650e+00,-2.361520595491862551e+01,-2.330179760348757068e+00
4.383327542604414262e+00,-4.312450602630420349e+00,1.983666477970435382e+00,-2.355098928712781969e+01,-2.331155974745107606e+00
4.392961229511237242e+00,-4.337065708588096591e+00,1.980248789018994593e+00,-2.348669084311503141e+01,-2.332163421678038695e+00
4.402594916418060222e+00,-4.361888775660947459e+00,1.976827540060040356e+00,-2.342230980708363219e+01,-2.333202387798686051e+00
4.412228603324882314e+00,-4.386921784360876764e+00,1.973402860989439844e+00,-2.335784652116434401e+01,-2.334273262139292093e+00
4.421862290231705295e+00,-4.412166639286448699e+00,1.969974881410618606e+00,-2.329330276800299160e+01,-2.335376451410059673e+00
4.431495977138529163e+00,-4.437625199073695015e+00,1.966543725698290501e+00,-2.322868162605959697e+01,-2.336512291874799807e+00
4.441129664045351255e+00,-4.463299324672461488e+00,1.963109510644023947e+00,-2.316398695024132337e+01,-2.337680983920093158e+00
4.450763350952174235e+00,-4.489190931354275271e+00,1.959672346403462440e+00,-2.309922264000169889e+01,-2.338882568122033767e+00
4.460397037858997216e+00,-4.515302028781402299e+00,1.956232340470698050e+00,-2.303439191608358172e+01,-2.340116948917107198e+00
4.470030724765820196e+00,-4.541634737102010710e+00,1.952789603496731141e+00,-2.296949681940324339e+01,-2.341383957778486735e+00
4.479664411672642288e+00,-4.568191274276686364e+00,1.949344255218738997e+00,-2.290453807501016215e+01,-2.342683436317574142e+00
4.489298098579466156e+00,-4.594973918499290377e+00,1.945896428739222417e+00,-2.283951535292989021e+01,-2.344015314299283670e+00
4.498931785486289137e+00,-4.621984957045933484e+00,1.942446271895614363e+00,-2.277442783976479390e+01,-2.345379659639474923e+00
4.508565472393111229e+00,-4.649226636928442957e+00,1.938993945339371638e+00,-2.270927494515771272e+01,-2.346776686254884225e+00
4.518199159299934209e+00,-4.676701132139976735e+00,1.935539617933926593e+00,-2.264405693146052556e+01,-2.348206718405577043e+00
4.527832846206757189e+00,-4.704410537249108515e+00,1.932083460885306136e+00,-2.257877528250075727e+01,-2.349670123046019299e+00
4.537466533113581058e+00,-4.732356889151458468e+00,1.928625642396655460e+00,-2.251343270860719770e+01,-2.351167230879363856e+00
4.547100220020403150e+00,-4.760542210316577538e+00,1.925166324476145219e+00,-2.244803279480150238e+01,-2.352698269666025688e+00
4.556733906927226130e+00,-4.788968560421674958e+00,1.921705662876816767e+00,-2.238257940422077397e+01,-2.354263329175758201e+00
4.566367593834049110e+00,-4.817638080771229347e+00,1.918243810203637212e+00,-2.231707601846974498e+01,-2.355862367385006095e+00
4.576001280740871202e+00,-4.846553018102604860e+00,1.914780921271454828e+00,-2.225152521099520442e+01,-2.357495255129230749e+00
4.585634967647694182e+00,-4.875715720599867353e+00,1.911317159123525400e+00,-2.218592840578530812e+01,-2.359161845140465896e+00
4.595268654554518051e+00,-4.905128607301818988e+00,1.907852699925629558e+00,-2.212028598601068552e+01,-2.360862044534085324e+00
4.604902341461341031e+00,-4.934794120079716073e+00,1.904387735292863537e+00,-2.205459771252799683e+01,-2.362595869275993632e+00
4.614536028368163123e+00,-4.964714672575269994e+00,1.900922471381097267e+00,-2.198886332172240188e+01,-2.364363464971050544e+00
4.624169715274986103e+00,-4.994892611370158164e+00,1.897457125049077042e+00,-2.192308312229894085e+01,-2.366165088605021616e+00
4.633803402181809084e+00,-5.025330200949079895e+00,1.893991918277323938e+00,-2.185725841510432943e+01,-2.368001057508109852e+00
4.643437089088632064e+00,-5.056029636841592456e+00,1.890527072552087962e+00,-2.179139161629069932e+01,-2.369871681326651380e+00
4.653070775995455044e+00,-5.086993082847049763e+00,1.887062804930551119e+00,-2.172548605434533542e+01,-2.371777197433619033e+00
4.662704462902278024e+00,-5.118222721010406318e+00,1.883599326995772483e+00,-2.165954550831721548e+01,-2.373717728722329667e+00
4.672338149809101004e+00,-5.149720799196565224e+00,1.880136847039860060e+00,-2.159357362927920576e+01,-2.375693275692526196e+00
4.681971836715923097e+00,-5.181489661849399297e+00,1.876675574843500671e+00,-2.152757341817566328e+01,-2.377703744357593685e+00
4.691605523622746077e+00,-5.213531754589160627e+00,1.873215727640839212e+00,-2.146154691257770253e+01,-2.379749000913313317e+00
4.701239210529569945e+00,-5.245849601171332921e+00,1.869757535504598778e+00,-2.139549516979945665e+01,-2.381828936435868904e+00
4.710872897436392925e+00,-5.278445759632565348e+00,1.866301244563004724e+00,-2.132941854452366925e+01,-2.383943522310363328e+00
4.720506584343215017e+00,-5.311322770691445427e+00,1.862847117113838102e+00,-2.126331717240305608e+01,-2.386092840266613724e+00
4.730140271250037998e+00,-5.344483113780179373e+00,1.859395428634842862e+00,-2.119719151249856282e+01,-2.388277078747595539e+00
4.739773958156860978e+00,-5.377929183769220245e+00,1.855946462622872550e+00,-2.113104278748474485e+01,-2.390496497438772572e+00
4.749407645063683070e+00,-5.411663295209789837e+00,1.852500504846369189e+00,-2.106487319436080696e+01,-2.392751371117385784e+00
4.759041331970506938e+00,-5.445687712636168243e+00,1.849057838771246409e+00,-2.099868582889376967e+01,-2.395041929810694192e+00
4.768675018877329919e+00,-5.480004697630757704e+00,1.845618743566763698e+00,-2.093248435258580642e+01,-2.397368312946188240e+00
4.778308705784152899e+00,-5.514616558313758077e+00,1.842183495322038844e+00,-2.086627250606172268e+01,-2.399730550650325256e+00
4.787942392690974991e+00,-5.549525686189592300e+00,1.838752371138763442e+00,-2.080005361555570431e+01,-2.402128577059827297e+00
4.797576079597797971e+00,-5.584734569080166189e+00,1.835325654901518666e+00,-2.073383023781051548e+01,-2.404562270979296201e+00
4.807209766504621840e+00,-5.620245776058617970e+00,1.831903643023376826e+00,-2.066760404462687362e+01,-2.407031511283299174e+00
4.816843453411443932e+00,-5.656061918706852154e+00,1.828486648472414933e+00,-2.060137597548128241e+01,-2.409536230415998403e+00
4.826477140318266912e+00,-5.692185600129495704e+00,1.825075001901953486e+00,-2.053514660714737872e+01,-2.412076450284890150e+00
4.836110827225089892e+00,-5.728619366829748039e+00,1.821669049578231281e+00,-2.046891662662795142e+01,-2.414652290383336286e+00
